Datetime;Consumption;FeedIn;Production;Purchased;SelfConsumption
2024-07-11 05:00:00+02:00;106,93376;0;91,03189;15,901868;91,03189
2024-07-11 05:15:00+02:00;135,01784;2,9762132;121,683754;16,310295;118,70754
2024-07-11 05:30:00+02:00;125,29401;8,6288;133,9228;0;125,29401
2024-07-11 05:45:00+02:00;133,79004;35,725655;142,82353;26,69216;107,09788
2024-07-11 06:00:00+02:00;162,25418;2,7627735;127,44149;37,575466;124,67872
2024-07-11 06:15:00+02:00;145,95474;16,29888;145,10385;17,149761;128,80498
2024-07-11 06:30:00+02:00;141,93694;24,815573;160,89885;5,8536534;136,08328
2024-07-11 06:45:00+02:00;109,01338;14,134933;97,990234;25,15808;83,8553
2024-07-11 07:00:00+02:00;53,604614;40,735893;23,450903;70,8896;0
2024-07-11 07:15:00+02:00;1752,3129;0;1735,2297;17,083094;1735,2297
2024-07-11 07:30:00+02:00;997,33374;0;840,3791;156,95467;840,3791
2024-07-11 07:45:00+02:00;313,74576;340,59946;654,3452;0;313,74576
2024-07-11 08:00:00+02:00;148,89355;240,21419;278,29205;110,81568;38,077866
2024-07-11 08:15:00+02:00;183,82498;0;19,40641;164,41856;19,40641
2024-07-11 08:30:00+02:00;131,55008;204,8945;293,63797;42,806614;88,74347
2024-07-11 08:45:00+02:00;859,82623;0;805,73303;54,093224;805,73303
2024-07-11 09:00:00+02:00;757,0737;363,80673;1120,8805;0;757,0737
2024-07-11 09:15:00+02:00;1016,2225;0;0;1016,2225;0
2024-07-11 09:30:00+02:00;1096,2657;0;0;1096,2657;0
2024-07-11 09:45:00+02:00;1143,302;0;0;1143,302;0
2024-07-11 10:00:00+02:00;1207,8441;0;422,93387;784,9102;422,93387
2024-07-11 10:15:00+02:00;1176,8868;0;1159,8909;16,995947;1159,8909
2024-07-11 10:30:00+02:00;1180,0801;0;1161,1976;18,882454;1161,1976
2024-07-11 10:45:00+02:00;1207,1614;0;1181,3339;25,827522;1181,3339
2024-07-11 11:00:00+02:00;1259,0194;0;1248,4078;10,611521;1248,4078
2024-07-11 11:15:00+02:00;1265,8865;2,7080534;1263,31;5,28448;1260,602
2024-07-11 11:30:00+02:00;1992,7115;15,71616;1998,7476;9,680214;1983,0314
2024-07-11 11:45:00+02:00;2505,6143;374,9293;2880,188;0,35551998;2505,2588
2024-07-11 12:00:00+02:00;1270,2112;2603,919;3874,1301;0;1270,2112
2024-07-11 12:15:00+02:00;1311,0637;3038,6492;4349,713;0;1311,0637
2024-07-11 12:30:00+02:00;1267,2524;2831,6836;4098,936;0;1267,2524
2024-07-11 12:45:00+02:00;1241,3701;3347,7773;4589,1475;0;1241,3701
2024-07-11 13:00:00+02:00;1208,3662;3086,9219;4295,288;0;1208,3662
2024-07-11 13:15:00+02:00;2423,8582;2309,989;4733,847;0;2423,8582
2024-07-11 13:30:00+02:00;2080,2844;2701,048;4781,3325;0;2080,2844
2024-07-11 13:45:00+02:00;1949,4954;2867,6072;4817,1025;0;1949,4954
2024-07-11 14:00:00+02:00;1311,5996;3483,811;4795,4106;0;1311,5996
2024-07-11 14:15:00+02:00;1308,0388;3426,2893;4734,328;0;1308,0388
2024-07-11 14:30:00+02:00;1294,8713;3024,1438;4319,015;0;1294,8713
2024-07-11 14:45:00+02:00;1267,0801;3369,7798;4636,86;0;1267,0801
2024-07-11 15:00:00+02:00;1182,9832;3394,1116;4577,0947;0;1182,9832
2024-07-11 15:15:00+02:00;980,1145;3490,5588;4470,6733;0;980,1145
2024-07-11 15:30:00+02:00;1035,4749;3319,5828;4355,0576;0;1035,4749
2024-07-11 15:45:00+02:00;1215,7549;2986,2905;4202,0454;0;1215,7549
2024-07-11 16:00:00+02:00;1151,2485;2910,237;4061,4856;0;1151,2485
2024-07-11 16:15:00+02:00;2447,4282;1464,7047;3912,133;0;2447,4282
2024-07-11 16:30:00+02:00;1127,0852;2620,1196;3747,2048;0;1127,0852
2024-07-11 16:45:00+02:00;1048,9685;2514,3457;3563,3142;0;1048,9685
2024-07-11 17:00:00+02:00;1040,7002;2323,7705;3364,4707;0;1040,7002
2024-07-11 17:15:00+02:00;968,093;2172,172;3140,2651;0;968,093
2024-07-11 17:30:00+02:00;1027,6311;1894,5823;2922,2134;0;1027,6311
2024-07-11 17:45:00+02:00;1624,9993;1132,4214;2757,4207;0;1624,9993
2024-07-11 18:00:00+02:00;1035,3563;1384,3629;2419,7192;0;1035,3563
2024-07-11 18:15:00+02:00;987,07886;1180,7615;2167,8403;0;987,07886
2024-07-11 18:30:00+02:00;964,65656;920,4726;1885,1292;0;964,65656
2024-07-11 18:45:00+02:00;959,69116;655,5283;1615,2195;0;959,69116
2024-07-11 19:00:00+02:00;898,5111;410,72;1309,2311;0;898,5111
2024-07-11 19:15:00+02:00;984,915;58,18475;980,9164;62,18336;922,7316
2024-07-11 19:30:00+02:00;1059,4198;1,4690132;999,1482;61,740585;997,6792
2024-07-11 19:45:00+02:00;984,44855;7,52;962,95184;29,016747;955,4318
2024-07-11 20:00:00+02:00;983,8791;38,441494;969,48206;52,83851;931,0406
2024-07-11 20:15:00+02:00;987,4401;6,644053;951,8232;42,261013;945,17914
2024-07-11 20:30:00+02:00;853,76984;5,416533;804,0264;55,159893;798,6099
2024-07-11 20:45:00+02:00;916,9096;21,490347;907,3168;31,0832;885,8264
2024-07-11 21:00:00+02:00;1131,4468;61,198612;1192,6454;0;1131,4468
2024-07-11 21:15:00+02:00;1218,8976;11,613545;1216,2921;14,2189865;1204,6786
2024-07-11 21:30:00+02:00;1215,3871;48,46592;1260,118;3,7349336;1211,6521
2024-07-11 21:45:00+02:00;1076,7472;59,73888;1121,1267;15,359361;1061,3878
2024-07-11 22:00:00+02:00;474,67972;3,4612265;451,44598;26,694933;447,98477
2024-07-11 22:15:00+02:00;973,5783;0,1472;943,36145;30,364052;943,21423
2024-07-11 22:30:00+02:00;921,9502;0;887,7536;34,196587;887,7536
2024-07-11 22:45:00+02:00;894,84454;16,403625;864,1193;47,128853;847,7157
2024-07-11 23:00:00+02:00;399,45355;24,136215;407,20184;16,387947;383,0656
2024-07-11 23:15:00+02:00;197,03786;31,775785;210,81087;18,002775;179,03508
2024-07-11 23:30:00+02:00;206,3049;23,01035;211,94917;17,36608;188,93883
2024-07-11 23:45:00+02:00;260,88165;41,0064;290,27655;11,61152;249,27014
2024-07-12 00:00:00+02:00;219,29922;3,3953068;194,42424;28,270294;191,02893
2024-07-12 00:15:00+02:00;187,7116;10,028053;165,3452;32,394455;155,31714
2024-07-12 00:30:00+02:00;284,3095;3,7822933;251,8693;36,222507;248,087
2024-07-12 00:45:00+02:00;210,6337;23,647999;234,2817;0;210,6337
2024-07-12 01:00:00+02:00;185,95496;3,5564802;175,48914;14,022294;171,93266
2024-07-12 01:15:00+02:00;167,43988;0;132,83209;34,607788;132,83209
2024-07-12 01:30:00+02:00;154,43588;7,6107736;144,59204;17,454615;136,98126
2024-07-12 01:45:00+02:00;156,9313;0,5710934;142,27776;15,224641;141,70667
2024-07-12 02:00:00+02:00;934,4164;0;891,0717;43,344643;891,0717
2024-07-12 02:15:00+02:00;1667,9647;0;1642,9896;24,97515;1642,9896
2024-07-12 02:30:00+02:00;172,42192;2,4580266;156,16623;18,713709;153,7082
2024-07-12 02:45:00+02:00;71,08454;0;62,911633;8,172907;62,911633
2024-07-12 03:00:00+02:00;72,03635;0;60,100563;11,935786;60,100563
2024-07-12 03:15:00+02:00;63,218437;0;58,33545;4,8829865;58,33545
2024-07-12 03:30:00+02:00;59,558563;0;48,41723;11,141334;48,41723
2024-07-12 03:45:00+02:00;98,42182;19,592426;109,906296;8,107947;90,31387
2024-07-12 04:00:00+02:00;124,853004;1,56672;118,762764;7,65696;117,196045
2024-07-12 04:15:00+02:00;142,89764;0;114,937645;27,960001;114,937645
2024-07-12 04:30:00+02:00;153,30334;0;122,68351;30,61984;122,68351
2024-07-12 04:45:00+02:00;128,11304;5,652267;116,68979;17,07552;111,03752
2024-07-12 05:00:00+02:00;223,44067;0;190,01924;33,42144;190,01924
2024-07-12 05:15:00+02:00;94,00107;0;72,72203;21,279041;72,72203
2024-07-12 05:30:00+02:00;50,234333;16,051733;64,32681;1,9592534;48,275078
2024-07-12 05:45:00+02:00;73,64896;0,36458668;64,79381;9,219733;64,42922
2024-07-12 06:00:00+02:00;61,36675;2,7189333;59,462322;4,6233597;56,74339
2024-07-12 06:15:00+02:00;100,08028;3,5188267;91,44977;12,149334;87,93094
2024-07-12 06:30:00+02:00;136,40497;5,88352;133,08092;9,207573;127,197395
2024-07-12 06:45:00+02:00;139,00507;17,168;151,64923;4,52384;134,48123
2024-07-12 07:00:00+02:00;170,02344;42,331947;212,35538;0;170,02344
2024-07-12 07:15:00+02:00;828,22845;0;713,81415;114,41429;713,81415
2024-07-12 07:30:00+02:00;157,1353;638,8399;671,839;124,136215;32,999084
2024-07-12 07:45:00+02:00;206,0608;0;0;206,0608;0
2024-07-12 08:00:00+02:00;346,78943;287,3203;0;634,10974;0
2024-07-12 08:15:00+02:00;85,24235;0;0;85,24235;0
2024-07-12 08:30:00+02:00;0;158,67744;0;53,755844;0
2024-07-12 08:45:00+02:00;162,92307;0;67,68019;95,24288;67,68019
2024-07-12 09:00:00+02:00;158,92204;2,13568;98,229996;62,827732;96,094315
2024-07-12 09:15:00+02:00;148,52917;0;134,0321;14,4970665;134,0321
2024-07-12 09:30:00+02:00;167,4378;0;148,91866;18,519146;148,91866
2024-07-12 09:45:00+02:00;151,7609;0,76320004;137,43887;15,085228;136,67567
2024-07-12 10:00:00+02:00;104,397835;0;76,05426;28,343575;76,05426
2024-07-12 10:15:00+02:00;80,71371;0;0;80,71371;0
2024-07-12 10:30:00+02:00;75,51538;170,90431;234,35228;12,067414;63,447968
2024-07-12 10:45:00+02:00;742,192;1361,3705;2103,5625;0;742,192
2024-07-12 11:00:00+02:00;1084,0166;2253,2346;3337,2512;0;1084,0166
2024-07-12 11:15:00+02:00;1135,5298;2761,7075;3897,2373;0;1135,5298
2024-07-12 11:30:00+02:00;1167,0747;2913,6262;4080,701;0;1167,0747
2024-07-12 11:45:00+02:00;1113,8018;3106,8271;4220,629;0;1113,8018
2024-07-12 12:00:00+02:00;1133,9346;3208,773;4342,7075;0;1133,9346
2024-07-12 12:15:00+02:00;1091,6321;2957,747;4049,3792;0;1091,6321
2024-07-12 12:30:00+02:00;1178,196;3315,552;4493,748;0;1178,196
2024-07-12 12:45:00+02:00;1205,5471;3351,2551;4556,8022;0;1205,5471
2024-07-12 13:00:00+02:00;1733,3113;2873,6233;4606,9346;0;1733,3113
2024-07-12 13:15:00+02:00;952,3677;3694,6113;4646,979;0;952,3677
2024-07-12 13:30:00+02:00;963,1802;3700,1387;4663,319;0;963,1802
2024-07-12 13:45:00+02:00;1074,4319;3616,5012;4690,933;0;1074,4319
2024-07-12 14:00:00+02:00;1114,0842;3580,4392;4694,5234;0;1114,0842
2024-07-12 14:15:00+02:00;1013,9116;3643,0967;4657,0083;0;1013,9116
2024-07-12 14:30:00+02:00;1081,7249;3538,1658;4619,8906;0;1081,7249
2024-07-12 14:45:00+02:00;1080,5249;3503,7925;4584,3174;0;1080,5249
2024-07-12 15:00:00+02:00;1132,2454;3367,7039;4499,949;0;1132,2454
2024-07-12 15:15:00+02:00;1305,1584;3122,4802;4427,6387;0;1305,1584
2024-07-12 15:30:00+02:00;1121,0295;3201,2263;4322,256;0;1121,0295
2024-07-12 15:45:00+02:00;1208,8303;3025,8474;4234,6777;0;1208,8303
2024-07-12 16:00:00+02:00;1243,0737;2831,2305;4074,3042;0;1243,0737
2024-07-12 16:15:00+02:00;1125,9583;2798,2607;3924,219;0;1125,9583
2024-07-12 16:30:00+02:00;1122,7051;2649,535;3772,24;0;1122,7051
2024-07-12 16:45:00+02:00;1169,0239;2427,062;3596,086;0;1169,0239
2024-07-12 17:00:00+02:00;1311,6211;2096,2798;3407,901;0;1311,6211
2024-07-12 17:15:00+02:00;1217,1158;1997,4347;3214,5505;0;1217,1158
2024-07-12 17:30:00+02:00;1135,7793;1875,8701;3011,6494;0;1135,7793
2024-07-12 17:45:00+02:00;1120,0281;1624,4578;2744,4858;0;1120,0281
2024-07-12 18:00:00+02:00;1904,458;502,10162;2397,1982;9,361386;1895,0967
2024-07-12 18:15:00+02:00;2485,48;1,9971199;2479,171;8,30624;2477,1738
2024-07-12 18:30:00+02:00;1112,5986;811,01337;1923,612;0;1112,5986
2024-07-12 18:45:00+02:00;1546,5679;195,14667;1647,9653;93,74923;1452,8186
2024-07-12 19:00:00+02:00;1734,395;172,77046;1641,0471;266,11838;1468,2766
2024-07-12 19:15:00+02:00;1502,4395;245,70186;1509,882;238,2594;1264,18
2024-07-12 19:30:00+02:00;1742,1879;10,221013;1499,643;252,76596;1489,4219
2024-07-12 19:45:00+02:00;1516,6414;426,5488;1650,8094;292,3808;1224,2606
2024-07-12 20:00:00+02:00;2208,806;16,117548;2113,8894;111,03392;2097,772
2024-07-12 20:15:00+02:00;1560,671;206,98967;1667,1974;100,46326;1460,2078
2024-07-12 20:30:00+02:00;1546,6497;313,74475;1605,3788;255,01556;1291,634
2024-07-12 20:45:00+02:00;1525,2686;0;1229,2014;296,06708;1229,2014
2024-07-12 21:00:00+02:00;1195,3838;0;1184,7426;10,64128;1184,7426
2024-07-12 21:15:00+02:00;876,573;36,01003;907,0962;5,486827;871,0862
2024-07-12 21:30:00+02:00;447,89853;18,522133;463,49298;2,92768;444,97086
2024-07-12 21:45:00+02:00;649,85364;24,190613;604,33777;69,70646;580,14716
2024-07-12 22:00:00+02:00;243,27545;0;194,37497;48,90048;194,37497
2024-07-12 22:15:00+02:00;282,7764;29,34016;275,47122;36,645332;246,13106
2024-07-12 22:30:00+02:00;249,85059;22,4496;238,1388;34,161385;215,6892
2024-07-12 22:45:00+02:00;233,71355;19,155092;199,13733;53,731308;179,98224
2024-07-12 23:00:00+02:00;152,21368;35,732162;153,96185;33,983997;118,22969
2024-07-12 23:15:00+02:00;180,29129;23,298454;190,74121;12,848535;167,44275
2024-07-12 23:30:00+02:00;219,6052;0;143,5605;76,04469;143,5605
2024-07-12 23:45:00+02:00;87,13594;3,4445868;70,34767;20,232855;66,90308
2024-07-13 00:00:00+02:00;105,40931;0;76,03235;29,37696;76,03235
2024-07-13 00:15:00+02:00;229,2068;13,034986;209,44649;32,795307;196,4115
2024-07-13 00:30:00+02:00;172,54144;10,070293;122,650024;59,961708;112,57973
2024-07-13 00:45:00+02:00;153,12064;52,090027;196,64372;8,566934;144,5537
2024-07-13 01:00:00+02:00;116,33461;8,819947;102,35114;22,803415;93,5312
2024-07-13 01:15:00+02:00;137,84085;0;118,15274;19,688107;118,15274
2024-07-13 01:30:00+02:00;62,190613;0;60,675198;1,5154133;60,675198
2024-07-13 01:45:00+02:00;62,27043;0;60,108727;2,1617067;60,108727
2024-07-13 02:00:00+02:00;149,9362;0;124,794334;25,141867;124,794334
2024-07-13 02:15:00+02:00;201,2078;0;161,58466;39,623146;161,58466
2024-07-13 02:30:00+02:00;138,55998;0;101,42025;37,139732;101,42025
2024-07-13 02:45:00+02:00;176,85066;0;140,2449;36,60576;140,2449
2024-07-13 03:00:00+02:00;64,92693;0;59,182827;5,744107;59,182827
2024-07-13 03:15:00+02:00;69,92811;1,92864;67,362564;4,494187;65,43392
2024-07-13 03:30:00+02:00;88,54094;0,068160005;79,80835;8,800747;79,74019
2024-07-13 03:45:00+02:00;140,96986;18,857279;142,71652;17,110615;123,859245
2024-07-13 04:00:00+02:00;134,256;0;99,49515;34,760853;99,49515
2024-07-13 04:15:00+02:00;125,90265;0;107,34734;18,555307;107,34734
2024-07-13 04:30:00+02:00;82,8636;7,0225067;89,88611;0;82,8636
2024-07-13 04:45:00+02:00;63,299374;0;58,87868;4,4206934;58,87868
2024-07-13 05:00:00+02:00;62,587635;0;58,036808;4,550827;58,036808
2024-07-13 05:15:00+02:00;107,03073;15,339626;115,75115;6,6191998;100,41153
2024-07-13 05:30:00+02:00;136,80774;0;87,11313;49,69461;87,11313
2024-07-13 05:45:00+02:00;162,80693;19,038933;151,53302;30,312855;132,49408
2024-07-13 06:00:00+02:00;163,6473;37,722878;198,10692;3,2632532;160,38403
2024-07-13 06:15:00+02:00;926,38544;0;848,839;77,546455;848,839
2024-07-13 06:30:00+02:00;205,14218;11,899093;195,65439;21,38688;183,7553
2024-07-13 06:45:00+02:00;193,93471;11,466026;197,20787;8,192853;185,74185
2024-07-13 07:00:00+02:00;193,44879;1,8869333;180,07983;15,255895;178,1929
2024-07-13 07:15:00+02:00;192,34283;0;0;192,34283;0
2024-07-13 07:30:00+02:00;742,49194;138,35104;557,30475;323,53824;418,9537
2024-07-13 07:45:00+02:00;273,3051;0;77,69179;195,61334;77,69179
2024-07-13 08:00:00+02:00;91,82657;58,907948;0;150,73451;0
2024-07-13 08:15:00+02:00;110,540634;212,30304;248,47012;74,37355;36,167084
2024-07-13 08:30:00+02:00;147,86542;0;38,328033;109,537384;38,328033
2024-07-13 08:45:00+02:00;370,8458;0;276,5162;94,3296;276,5162
2024-07-13 09:00:00+02:00;63,794117;0;41,02441;22,769707;41,02441
2024-07-13 09:15:00+02:00;1591,5652;122,023674;1691,1836;22,405226;1569,1599
2024-07-13 09:30:00+02:00;144,22516;1,13952;128,3891;16,975574;127,24958
2024-07-13 09:45:00+02:00;141,3459;0,7645867;124,679344;17,431147;123,91476
2024-07-13 10:00:00+02:00;151,83038;3,3505068;153,76276;1,4181334;150,41225
2024-07-13 10:15:00+02:00;177,69055;0;146,37823;31,31232;146,37823
2024-07-13 10:30:00+02:00;125,06799;1034,2174;1159,2854;0;125,06799
2024-07-13 10:45:00+02:00;125,63599;3025,8972;3151,5332;0;125,63599
2024-07-13 11:00:00+02:00;171,33618;3507,7605;3679,0967;0;171,33618
2024-07-13 11:15:00+02:00;163,84726;0;0;163,84726;0
2024-07-13 11:30:00+02:00;151,59573;0;0;151,59573;0
2024-07-13 11:45:00+02:00;153,3408;0;0;153,3408;0
2024-07-13 12:00:00+02:00;911,8108;0;0;911,8108;0
2024-07-13 12:15:00+02:00;953,32874;0;0;953,32874;0
2024-07-13 12:30:00+02:00;1275,729;1806,6083;2549,5574;532,77997;742,9491
2024-07-13 12:45:00+02:00;1404,4985;3128,5996;4533,098;0;1404,4985
2024-07-13 13:00:00+02:00;3235,5732;1371,3395;4606,9126;0;3235,5732
2024-07-13 13:15:00+02:00;3417,8245;1211,8943;4629,7188;0;3417,8245
2024-07-13 13:30:00+02:00;1512,9338;3159,5051;4672,439;0;1512,9338
2024-07-13 13:45:00+02:00;1620,8491;3073,1064;4693,9556;0;1620,8491
2024-07-13 14:00:00+02:00;1745,0713;2966,1895;4711,2607;0;1745,0713
2024-07-13 14:15:00+02:00;4131,836;555,9071;4687,743;0;4131,836
2024-07-13 14:30:00+02:00;4097,5757;533,35724;4630,933;0;4097,5757
2024-07-13 14:45:00+02:00;2843,0435;1746,517;4589,5605;0;2843,0435
2024-07-13 15:00:00+02:00;2128,9028;2414,4766;4543,3794;0;2128,9028
2024-07-13 15:15:00+02:00;2168,4155;2282,0112;4450,427;0;2168,4155
2024-07-13 15:30:00+02:00;1982,2812;2374,3125;4356,5938;0;1982,2812
2024-07-13 15:45:00+02:00;2192,0928;2040,4746;4232,5674;0;2192,0928
2024-07-13 16:00:00+02:00;2098,7405;1976,831;4075,5715;0;2098,7405
2024-07-13 16:15:00+02:00;2154,4292;1753,4344;3907,8635;0;2154,4292
2024-07-13 16:30:00+02:00;1592,4609;2156,4907;3748,9517;0;1592,4609
2024-07-13 16:45:00+02:00;2006,2394;1546,9862;3553,2256;0;2006,2394
2024-07-13 17:00:00+02:00;2707,4558;918,87726;3622,688;3,645013;2703,8108
2024-07-13 17:15:00+02:00;4947,6475;13,383145;4930,601;30,429867;4917,218
2024-07-13 17:30:00+02:00;4149,8228;84,57024;3630,924;603,4688;3546,3538
2024-07-13 17:45:00+02:00;3147,9333;0;2939,7085;208,22485;2939,7085
2024-07-13 18:00:00+02:00;2049,1917;77,9409;2110,032;17,100588;2032,0911
2024-07-13 18:15:00+02:00;1638,5376;44,215252;1603,1031;79,64971;1558,888
2024-07-13 18:30:00+02:00;1483,876;11,921814;1420,7839;75,01398;1408,862
2024-07-13 18:45:00+02:00;1473,0112;0;1400,8427;72,16864;1400,8427
2024-07-13 19:00:00+02:00;1452,5101;5,4490666;1431,149;26,81024;1425,7
2024-07-13 19:15:00+02:00;1408,5944;0;1399,1731;9,4212265;1399,1731
2024-07-13 19:30:00+02:00;1676,2384;0;1414,7238;261,51465;1414,7238
2024-07-13 19:45:00+02:00;1967,3091;26,488747;1841,5287;152,26912;1815,0399
2024-07-13 20:00:00+02:00;1649,7681;150,19136;1610,0275;189,93205;1459,836
2024-07-13 20:15:00+02:00;1895,1818;6,8973866;1851,6094;50,469757;1844,712
2024-07-13 20:30:00+02:00;1199,4077;16,729387;1212,5983;3,538773;1195,8689
2024-07-13 20:45:00+02:00;1261,3203;0;1203,8989;57,421333;1203,8989
2024-07-13 21:00:00+02:00;1131,9255;2,7651198;1118,2152;16,475412;1115,4501
2024-07-13 21:15:00+02:00;1072,0536;2,1771734;1063,5349;10,695786;1061,3578
2024-07-13 21:30:00+02:00;1236,932;18,988907;1242,7086;13,212266;1223,7197
2024-07-13 21:45:00+02:00;1700,636;21,438293;1717,299;4,77536;1695,8606
2024-07-13 22:00:00+02:00;586,84875;3,0438402;555,4921;34,40043;552,4483
2024-07-13 22:15:00+02:00;1093,4658;0;1072,3861;21,07968;1072,3861
2024-07-13 22:30:00+02:00;801,68463;1,27056;777,17096;25,78424;775,9004
2024-07-13 22:45:00+02:00;266,08926;0;244,16957;21,91968;244,16957
2024-07-13 23:00:00+02:00;320,56436;17,744;326,61758;11,690772;308,8736
2024-07-13 23:15:00+02:00;248,45457;7,7966933;251,1302;5,121067;243,33351
2024-07-13 23:30:00+02:00;1517,3073;0;1496,4275;20,879786;1496,4275
2024-07-13 23:45:00+02:00;1500,9777;22,6192;1507,6425;15,954348;1485,0233
2024-07-14 00:00:00+02:00;78,6284;0;62,47043;16,157972;62,47043
2024-07-14 00:15:00+02:00;80,167755;0;58,354847;21,812906;58,354847
2024-07-14 00:30:00+02:00;212,93828;0;190,94138;21,996906;190,94138
2024-07-14 00:45:00+02:00;160,26299;16,961065;169,59567;7,6283736;152,63461
2024-07-14 01:00:00+02:00;173,71428;1,5943466;164,93304;10,375573;163,3387
2024-07-14 01:15:00+02:00;104,26756;0;81,07993;23,187626;81,07993
2024-07-14 01:30:00+02:00;65,38187;4,5036798;55,070827;14,814718;50,567146
2024-07-14 01:45:00+02:00;87,667984;0;81,26254;6,4054403;81,26254
2024-07-14 02:00:00+02:00;131,82916;16,162987;137,43855;10,553599;121,275566
2024-07-14 02:15:00+02:00;166,03862;10,008;153,41515;22,631466;143,40715
2024-07-14 02:30:00+02:00;149,00491;4,21216;134,5597;18,657387;130,34753
2024-07-14 02:45:00+02:00;91,064964;0;84,65643;6,4085336;84,65643
2024-07-14 03:00:00+02:00;67,63393;0,14656;57,70017;10,08032;57,553608
2024-07-14 03:15:00+02:00;80,3297;0;71,759346;8,570347;71,759346
2024-07-14 03:30:00+02:00;129,90579;6,0493865;113,46472;22,490454;107,41534
2024-07-14 03:45:00+02:00;180,95087;0,35552;149,56868;31,737707;149,21317
2024-07-14 04:00:00+02:00;123,99717;18,532373;142,52954;0;123,99717
2024-07-14 04:15:00+02:00;91,62669;0;85,00046;6,62624;85,00046
2024-07-14 04:30:00+02:00;58,469746;1,3835732;52,869957;6,98336;51,486385
2024-07-14 04:45:00+02:00;42,96211;0,028800001;35,56542;7,425493;35,536617
2024-07-14 05:00:00+02:00;135,54375;15,831359;123,31932;28,055788;107,48796
2024-07-14 05:15:00+02:00;146,7245;2,3189332;143,52824;5,5152;141,2093
2024-07-14 05:30:00+02:00;156,9312;2,7698133;137,75284;21,94816;134,98303
2024-07-14 05:45:00+02:00;134,99286;0;91,78166;43,211197;91,78166
2024-07-14 06:00:00+02:00;56,335247;0,62079996;49,617275;7,3387733;48,996475
2024-07-14 06:15:00+02:00;54,520428;8,850667;63,371094;0;54,520428
2024-07-14 06:30:00+02:00;59,599438;1,8258133;47,98248;13,442773;46,156666
2024-07-14 06:45:00+02:00;147,02571;4,55904;141,77397;9,810774;137,21494
2024-07-14 07:00:00+02:00;140,7374;46,247467;186,98486;0;140,7374
2024-07-14 07:15:00+02:00;7,0866547;144,99925;152,0859;0;7,0866547
2024-07-14 07:30:00+02:00;32,878716;75,32342;0;108,20213;0
2024-07-14 07:45:00+02:00;142,90028;112,33792;84,270096;170,96811;0
2024-07-14 08:00:00+02:00;787,4617;0;67,89685;719,5648;67,89685
2024-07-14 08:15:00+02:00;27,642561;27,313814;0;54,956375;0
2024-07-14 08:30:00+02:00;1336,748;14,051414;1027,1322;323,6672;1013,0808
2024-07-14 08:45:00+02:00;1159,6284;149,18752;927,42084;381,3951;778,23334
2024-07-14 09:00:00+02:00;1150,5126;359,8754;1461,2253;49,162556;1101,35
2024-07-14 09:15:00+02:00;1104,3464;50,643734;1008,74274;146,24747;958,099
2024-07-14 09:30:00+02:00;1653,8763;135,0352;1753,9127;34,998722;1618,8776
2024-07-14 09:45:00+02:00;1091,979;63,525867;1098,5948;56,909973;1035,069
2024-07-14 10:00:00+02:00;1229,0425;0;1085,4036;143,63893;1085,4036
2024-07-14 10:15:00+02:00;1256,7792;0;1234,6367;22,142508;1234,6367
2024-07-14 10:30:00+02:00;1068,7417;2,00352;1057,9666;12,7786665;1055,963
2024-07-14 10:45:00+02:00;1079,6014;4,570773;1071,3098;12,8624;1066,739
2024-07-14 11:00:00+02:00;1063,4238;5,2993064;1053,9583;14,764907;1048,6589
2024-07-14 11:15:00+02:00;2573,7444;0;2410,872;162,87242;2410,872
2024-07-14 11:30:00+02:00;1659,6592;0;1631,0837;28,575468;1631,0837
2024-07-14 11:45:00+02:00;1019,3789;175,22804;1189,9833;4,62368;1014,75525
2024-07-14 12:00:00+02:00;2234,3962;653,7488;2888,145;0;2234,3962
2024-07-14 12:15:00+02:00;2165,1873;1584,7863;3015,4106;734,5628;1430,6244
2024-07-14 12:30:00+02:00;1060,3718;3190,3523;4250,724;0;1060,3718
2024-07-14 12:45:00+02:00;1198,8508;3487,945;4686,796;0;1198,8508
2024-07-14 13:00:00+02:00;2449,1045;2255,6167;4704,721;0;2449,1045
2024-07-14 13:15:00+02:00;1195,3489;3566,431;4761,78;0;1195,3489
2024-07-14 13:30:00+02:00;1909,9514;2843,3557;4753,307;0;1909,9514
2024-07-14 13:45:00+02:00;1290,0317;3470,2075;4760,2393;0;1290,0317
2024-07-14 14:00:00+02:00;1201,5986;3559,1143;4760,713;0;1201,5986
2024-07-14 14:15:00+02:00;1226,9067;3476,4849;4703,3916;0;1226,9067
2024-07-14 14:30:00+02:00;2514,2444;2142,676;4656,9204;0;2514,2444
2024-07-14 14:45:00+02:00;1873,6338;2708,13;4581,7637;0;1873,6338
2024-07-14 15:00:00+02:00;1230,5835;3291,8784;4522,462;0;1230,5835
2024-07-14 15:15:00+02:00;1234,7815;3222,8103;4457,592;0;1234,7815
2024-07-14 15:30:00+02:00;1234,6953;3115,3926;4350,088;0;1234,6953
2024-07-14 15:45:00+02:00;1327,9648;2905,2065;4233,1714;0;1327,9648
2024-07-14 16:00:00+02:00;1181,8428;2908,8052;4090,648;0;1181,8428
2024-07-14 16:15:00+02:00;1245,0464;2663,916;3908,9624;0;1245,0464
2024-07-14 16:30:00+02:00;1134,1887;2616,116;3750,3047;0;1134,1887
2024-07-14 16:45:00+02:00;1225,9209;2319,3381;3545,259;0;1225,9209
2024-07-14 17:00:00+02:00;1061,2043;2270,358;3331,5623;0;1061,2043
